unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,year_of_pub,obs,n
4878,L. whitmani,,L_whitmani,Brazil,Pernambuco,Recife,Parque Dois Irmãos,1999,,,,,2611606,-34.888942,-8.062762,218.435,-34.945447,-8.005556,2,,,Balbino et al. 2001,2001,,
4879,L. longipalpis,,L_longipalpis,Brazil,Pernambuco,Recife,Recife,1974,1974,0,,,2611606,-34.888942,-8.062762,218.435,-34.888942,-8.062762,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4885,L. longipalpis,,L_longipalpis,Brazil,Pernambuco,Recife,,1977,,,,,2611606,-34.888942,-8.062762,218.435,-34.888942,-8.062762,3,,IBGE 2015 (Municipality admin center),Dantas-Torres 2006,2006,"Citação de Oliveira et al 1978, onde foi encontrado apenas 1 macho de L. longipalpis. Depois disso, não há novos registros.",
4887,L. longipalpis,,L_longipalpis,Brazil,Pernambuco,Recife,,NA (before 1978),NA (before 1978),0,,,2611606,-34.888942,-8.062762,218.435,-34.888942,-8.062762,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4890,L. whitmani,,L_whitmani,Brazil,Pernambuco,Recife,,NA (before 1978),NA (before 1978),0,,,2611606,-34.888942,-8.062762,218.435,-34.888942,-8.062762,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4892,L. whitmani,,L_whitmani,Brazil,Pernambuco,São Lourenço da Mata,,NA (before 1978),NA (before 1978),0,,,2613701,-35.041278,-7.995938,262.106,-35.041278,-7.995938,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4906,L. whitmani,,L_whitmani,Brazil,Pernambuco,Timbaúba,,NA (before 1978),NA (before 1978),0,,,2615300,-35.318772,-7.511746,292.984,-35.318772,-7.511746,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4908,L. whitmani,,L_whitmani,Brazil,Pernambuco,Vitória de Santo Antão,,NA (before 1978),NA (before 1978),0,,,2616407,-35.293864,-8.118748,335.942,-35.293864,-8.118748,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4910,L. longipalpis,,L_longipalpis,Brazil,Piauí,Barro Duro,Barro Duro,1999,1999,0,,,2201408,-42.513378,-5.81236,159.429,-42.513378,-5.81236,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4911,L. whitmani,,L_whitmani,Brazil,Piauí,Barro Duro,Barro Duro,1999,1999,0,,,2201408,-42.513378,-5.81236,159.429,-42.513378,-5.81236,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4912,L. longipalpis,,L_longipalpis,Brazil,Piauí,Barro Duro,Riacho Seco,1999,1999,0,,,2201408,-42.513378,-5.81236,159.429,-42.513378,-5.81236,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4913,L. whitmani,,L_whitmani,Brazil,Piauí,Barro Duro,Riacho Seco,1999,1999,0,,,2201408,-42.513378,-5.81236,159.429,-42.513378,-5.81236,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4914,L. whitmani,,L_whitmani,Brazil,Piauí,Barro Duro,,1997,,,,,2201408,-42.513378,-5.81236,159.429,-42.513378,-5.81236,3,,IBGE 2015 (Municipality admin center),Andrade-Filho et al. 2001,2001,,
4918,L. longipalpis,,L_longipalpis,Brazil,Piauí,Campo Maior,,1997,,,,,2202208,-42.166745,-4.829114,1675.713,-42.166745,-4.829114,3,,IBGE 2015 (Municipality admin center),Andrade-Filho et al. 2001,2001,,
4920,L. longipalpis,,L_longipalpis,Brazil,Piauí,Cocal,,NA (before 1978),NA (before 1978),0,,,2202703,-41.556845,-3.470453,1294.125,-41.556845,-3.470453,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
4925,L. longipalpis,,L_longipalpis,Brazil,Piauí,Floriano,,1997,,,,,2203909,-43.020645,-6.769672,3409.649,-43.020645,-6.769672,3,,IBGE 2015 (Municipality admin center),Andrade-Filho et al. 2001,2001,,
4927,L. longipalpis,,L_longipalpis,Brazil,Piauí,Matias Olímpio,Formosa,1986,1986,0,,,2206100,-42.558629,-3.711027,226.374,-42.533333,-3.683333,2,,Google Earth,Collection data: USP (Galati),,,
4928,L. whitmani,,L_whitmani,Brazil,Piauí,Matias Olímpio,Formosa,1986,1986,0,,,2206100,-42.558629,-3.711027,226.374,-42.533333,-3.683333,2,,Google Earth,Collection data: USP (Galati),,,
4930,L. longipalpis,,L_longipalpis,Brazil,Piauí,Picos,Cristovinho,1998,1998,0,,,2208007,-41.468827,-7.081374,577.304,-41.50006,-7.05012,2,,,Collection data: CPqRR (speciesLink),,,
4932,L. longipalpis,,L_longipalpis,Brazil,Piauí,Picos,,1997,,,,,2208007,-41.468827,-7.081374,577.304,-41.468827,-7.081374,3,,IBGE 2015 (Municipality admin center),Andrade-Filho et al. 2001,2001,,
4933,L. longipalpis,,L_longipalpis,Brazil,Piauí,Piracuruca,Parque Nacional das Sete Cidades,1972,,,,,2208304,-41.709042,-3.929287,2369.512,-41.712373,-4.100638,2,,,Martins et al. 1989,1989,"Entre as Rodovias BR-222, no trecho Piripiri-Fortaleza e BR-343, ligando Teresina a Paraíba",
4934,L. longipalpis,,L_longipalpis,Brazil,Piauí,Piracuruca,Parque Nacional de Sete Cidades,1988,1988,0,,,2208304,-41.709042,-3.929287,2369.512,-41.712373,-4.100638,2,,,Collection data: CPqRR (speciesLink),,,
4935,L. longipalpis,,L_longipalpis,Brazil,Piauí,Piracuruca,Parque Nacional Sete Cidades,1972,1972,0,,,2208304,-41.709042,-3.929287,2369.512,-41.712373,-4.100638,2,,,Collection data: CPqRR (speciesLink),,,
4936,L. longipalpis,,L_longipalpis,Brazil,Piauí,Piracuruca,Parque Nacional Sete Cidades,1988,1988,0,,,2208304,-41.709042,-3.929287,2369.512,-41.712373,-4.100638,2,,,Collection data: CPqRR (speciesLink),,,
4938,L. longipalpis,,L_longipalpis,Brazil,Piauí,Piracuruca,Sete Cidades,NA (before 1978),NA (before 1978),0,,,2208304,-41.709042,-3.929287,2369.512,-41.712373,-4.100638,2,,,Martins et al. 1978,1978,,
4939,L. longipalpis,,L_longipalpis,Brazil,Piauí,São Raimundo Nonato,Garrincho,1999,1999,0,,,2210607,-42.692285,-9.01536,2415.602,-42.692285,-9.01536,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4940,L. longipalpis,,L_longipalpis,Brazil,Piauí,São Raimundo Nonato,Parque Nacional Serra da Capivara,1999,1999,0,,,2210607,-42.692285,-9.01536,2415.602,-42.692285,-9.01536,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
4944,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,Campus Universitario,1990,1990,0,,,2211001,-42.80527,-5.086342,1391.981,-42.798576,-5.058808,2,,,Collection data: USP (Galati),,,
4946,L. longipalpis,,L_longipalpis,Brazil,Piauí,Teresina,Mata do Colégio Agrícula do Campo Universitário,1997,1997,0,,,2211001,-42.80527,-5.086342,1391.981,-42.798576,-5.058808,2,,,Collection data: USP (Galati),,,
4947,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,PI 1,1995,1995,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
4954,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,"Teresina City, at the edge of a patch of low forest, within  10m of  achicken shed",1996,,,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Campbell-Lendrum et al. 1999,1999,,
4955,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,"Teresina City, at the edge of a patch of low forest, within  10m of  achicken shed",1995,,,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Campbell-Lendrum et al. 2000,2000,,
4959,L. longipalpis,,L_longipalpis,Brazil,Piauí,Teresina,,1982,1982,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
4960,L. longipalpis,,L_longipalpis,Brazil,Piauí,Teresina,,1995,1995,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
4963,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,,1982,1982,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
4964,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,,,,,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Ishikawa et al. 1999,1999,,
4968,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Angra dos Reis,Camorim,1996,1998,1,44º 15’ 52” W,23° 59’ 27” S,3300100,-44.319627,-23.009116,825.082,-44.2642,-22.999,2,,,Aguiar et al. 2014,2014,,
4970,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Angra dos Reis,Camorim,1996,1998,1,44º 15’ 52” W,23° 59’ 27” S,3300100,-44.319627,-23.009116,825.082,-44.2642,-22.999,2,,,Aguiar et al. 2014,2014,,
4972,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Angra dos Reis,Camorim,1996,1998,1,44º 15’ 52” W,23° 59’ 27” S,3300100,-44.319627,-23.009116,825.082,-44.2642,-22.999,2,,,Aguiar et al. 2014,2014,,
4987,L. flaviscutellata,,L_flaviscutellata,Brazil,Rio de Janeiro,Angra dos Reis,"Ilha Grande, Praia Vermelha",1976,1977,,44°20'57'' W,23°09'44'' S,3300100,-44.319627,-23.009116,825.082,-44.350748,-23.162518,1,coordinates,Carvalho 2011/Google Earth,Araujo-Filho et al. 1981,1981,,
4993,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Angra dos Reis,Praia Vermelha (Ilha Grande),,,,,,3300100,-44.319627,-23.009116,825.082,-44.3494,-23.1622,1,coordinates,Cited in ref,Araújo Filho & Sherlock 1981,1981,,
4994,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Angra dos Reis,Praia Vermelha (Ilha Grande),,,,,,3300100,-44.319627,-23.009116,825.082,-44.3494,-23.1622,1,coordinates,Cited in ref,Araújo Filho et al. 1981,1981,,
4995,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Angra dos Reis,Praia Vermelha (Ilha Grande),,,,,,3300100,-44.319627,-23.009116,825.082,-44.3494,-23.1622,1,coordinates,Cited in ref,Araújo Filho et al. 1981,1981,,
5010,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Angra dos Reis,,NA (before 1978),NA (before 1978),0,,,3300100,-44.319627,-23.009116,825.082,-44.319627,-23.009116,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5013,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Angra dos Reis,,NA (before 1978),NA (before 1978),0,,,3300100,-44.319627,-23.009116,825.082,-44.319627,-23.009116,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5017,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Araruama,,NA (before 1978),NA (before 1978),0,,,3300209,-42.341096,-22.877438,638.023,-42.341096,-22.877438,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5020,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jardim,"Ipê Amarelo, Bairro de Fátima, Bom Destino & Santa Angélica",1997,,,,,3300506,-42.417211,-22.153305,384.639,-42.417211,-22.153305,3,,IBGE 2015 (Municipality admin center),Souza et al. 2003,2003,"Written in Portuguese, should be rechecked for additionational information. No distinction between samples from different locations",
5021,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Bom Jardim,"Ipê Amarelo, Bairro de Fátima, Bom Destino & Santa Angélica",1997,,,,,3300506,-42.417211,-22.153305,384.639,-42.417211,-22.153305,3,,IBGE 2015 (Municipality admin center),Souza et al. 2003b,2003,"Written in Portuguese, should be rechecked for additionational information. No distinction between samples from different locations",
5022,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jardim,"Ipê Amarelo, Bairro de Fátima, Bom Destino & Santa Angélica",1997,,,,,3300506,-42.417211,-22.153305,384.639,-42.417211,-22.153305,3,,IBGE 2015 (Municipality admin center),Souza et al. 2003b,2003,"Written in Portuguese, should be rechecked for additionational information. No distinction between samples from different locations",
5023,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73208,-20.95012,2,,,Rezende et al. 2009,2009,,
5024,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73208,-20.95012,2,,,Rezende et al. 2009,2009,"Written in Portuguese, should be rechecked for additionational information, seems to suggest a significant reduction in L. intermedia following the construction of a dam. Also included collection points in Espírito Santo",
5025,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73092,-20.91343,2,,,Rezende et al. 2009,2009,,
5026,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.72626,-20.90004,2,,,Rezende et al. 2009,2009,,
5027,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.72454,-20.95297,2,,,Rezende et al. 2009,2009,,
5028,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.72454,-20.95297,2,,,Rezende et al. 2009,2009,,
5029,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73208,-20.95012,2,,,Rezende et al. 2009,2009,,
5030,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73208,-20.95012,2,,,Rezende et al. 2009,2009,,
5031,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.73092,-20.91343,2,,,Rezende et al. 2009,2009,,
5032,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.72626,-20.90004,2,,,Rezende et al. 2009,2009,,
5033,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Bom Jesus do Itabapoana,"Rosal hydroelectric power station, Itabapoana River",1998,,,,,3300605,-41.67768,-21.134497,598.825,-41.72454,-20.95297,2,,,Rezende et al. 2009,2009,,
5045,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Carmo,Fazenda São José,1994,,,42º36’31” W,21º56’04”S,3301207,-42.609718,-21.929312,324.742,-42.609718,-21.929312,3,,IBGE 2015 (Municipality admin center),Alves 2007,2007,,
5046,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Carmo,Fazenda São José,1994,,,42º36’31” W,21º56’04”S,3301207,-42.609718,-21.929312,324.742,-42.609718,-21.929312,3,,IBGE 2015 (Municipality admin center),Alves 2007,2007,,
5047,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Casimiro de Abreu,Fazenda Bom Retiro Natural Heritage Reserve,1996,,,,,3301306,-42.204211,-22.479537,460.771,-42.3021,-22.45559,2,,,Souza et al. 2001,2001,,
5048,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Casimiro de Abreu,Fazenda Bom Retiro Natural Heritage Reserve,1996,,,,,3301306,-42.204211,-22.479537,460.771,-42.3021,-22.45559,2,,,Souza et al. 2001,2001,,
5049,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Casimiro de Abreu,Fazenda Bom Retiro Natural Heritage Reserve,1996,,,,,3301306,-42.204211,-22.479537,460.771,-42.3021,-22.45559,2,,,Souza et al. 2001,2001,,
5055,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Duque de Caxias,,NA (before 1978),NA (before 1978),0,,,3301702,-43.309888,-22.785253,467.62,-43.309888,-22.785253,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5058,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Itaboraí,,NA (before 1978),NA (before 1978),0,,,3301900,-42.860343,-22.745863,430.374,-42.860343,-22.745863,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5059,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1984,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1996,1996,"Acesso pela rodovia municipal IG-06 a partir do centro do Município, que é interligado à rodovia Rio-Santos, BR101. Written in Portuguese, should be rechecked for additionational information. Detailed maps included in article",
5060,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1985,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1987,1987,,
5061,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1984,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1996,1996,,
5062,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1985,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1987,1987,,
5063,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1984,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1996,1996,,
5064,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1985,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1987,1987,,
5065,L. whitmani,,L_whitmani,Brazil,Rio de Janeiro,Itaguaí,Fazenda São Sebastião,1984,1986,1,43°41’ W,22°42' S,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1996,1996,,
5066,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Itaguaí,São Sebastião,1985,1986,1,,,3302007,-43.775041,-22.871251,274.401,-43.82257,-22.80987,2,,,Aguiar et al. 1987,1987,"Captures performed at sea level, 100m and 350m of altitude. L. intermedia found only at the lower two levels",
5068,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Itaperuna,,NA (before 1978),NA (before 1978),0,,,3302205,-41.886203,-21.210591,1105.341,-41.886203,-21.210591,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5072,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Itatiaia,,NA (before 1978),NA (before 1978),0,,,3302254,-44.562772,-22.497015,245.145,-44.562772,-22.497015,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5078,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Macaé,,NA (before 1978),NA (before 1978),0,,,3302403,-41.775064,-22.368705,1216.846,-41.775064,-22.368705,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5079,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Macaé,,NA (before 1978),NA (before 1978),0,,,3302403,-41.775064,-22.368705,1216.846,-41.775064,-22.368705,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5080,L. longipalpis,,L_longipalpis,Brazil,Rio de Janeiro,Macaé,,NA (before 1978),NA (before 1978),0,,,3302403,-41.775064,-22.368705,1216.846,-41.775064,-22.368705,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5081,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Macaé,,NA (before 1978),NA (before 1978),0,,,3302403,-41.775064,-22.368705,1216.846,-41.775064,-22.368705,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5086,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Magé,,NA (before 1978),NA (before 1978),0,,,3302502,-43.040246,-22.654349,388.496,-43.040246,-22.654349,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5087,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Magé,,NA (before 2000),NA (before 2000),0,,,3302502,-43.040246,-22.654349,388.496,-43.040246,-22.654349,3,,IBGE 2015 (Municipality admin center),Oliveira-Neto et al. 2000,2000,Rio de Janeiro metropolitan area,
5088,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Magé,,NA (before 1978),NA (before 1978),0,,,3302502,-43.040246,-22.654349,388.496,-43.040246,-22.654349,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
5090,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Mangaratiba,Ibicuí,NA (before 1978),NA (before 1978),0,,,3302601,-44.041127,-22.961712,356.408,-44.026,-22.961,2,,Google Earth,Martins et al. 1978,1978,,
5092,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Mangaratiba,Itacuruçá,NA (before 1978),NA (before 1978),0,,,3302601,-44.041127,-22.961712,356.408,-43.9108,-22.92093,2,,,Martins et al. 1978,1978,,
5116,L. migonei,,L_migonei,Brazil,Rio de Janeiro,Mangaratiba,,NA (before 1978),NA (before 1978),0,,,3302601,-44.041127,-22.961712,356.408,-44.041127,-22.961712,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
