species,lon,lat
L_migonei,-49.381348,-20.812637
L_migonei,-45.884175,-23.184062
L_migonei,-45.309545,-23.221872
L_migonei,-46.636879,-23.462685
L_migonei,-46.772,-23.4575
L_migonei,-46.6864,-23.563
L_migonei,-46.570383,-23.567387
L_migonei,-49.741476,-22.751256
L_migonei,-47.135423,-23.530359
L_migonei,-45.428333,-23.713333
L_migonei,-45.40268,-23.806688
L_migonei,-46.824128,-21.708421
L_migonei,-44.848996,-22.661424
L_migonei,-47.457853,-23.499323
L_migonei,-49.64882,-20.625112
L_migonei,-47.849464,-23.348577
L_migonei,-45.556609,-23.026556
L_migonei,-49.377442,-23.340592
L_migonei,-52.171195,-22.531007
L_migonei,-47.711473,-23.097889
L_migonei,-49.603543,-23.202363
L_migonei,-50.514006,-21.934822
L_migonei,-45.072091,-23.435965
L_migonei,-50.869308,-21.225575
L_migonei,-46.895609,-21.835866
L_migonei,-49.821782,-22.224748
L_migonei,-48.39894444,-8.663277778
L_migonei,-48.51486111,-8.828888889
L_migonei,-48.39330556,-10.72533333
L_migonei,-72.916784,11.538415
L_migonei,-75.35144,9.53
L_migonei,-54.9043,-24.8264
L_migonei,-56.0503,-25.4869
L_migonei,-55.50108,-26.17744
L_migonei,-55.5616,-27.0581
L_migonei,-56.9631,-27.4148
L_migonei,-57.575926,-25.26374
L_migonei,-72.698027,-12.877288
L_migonei,-73.334167,-12.687778
L_migonei,-75.154537,-10.447575
L_migonei,-74.582615,-8.392839
L_migonei,-70.021874,-15.840197
L_migonei,-54.08555,3.66888
L_migonei,-54.533056,5.09
L_migonei,-64.502916,10.160081
L_migonei,-67.612263,10.488532
L_migonei,-67.60661,10.24419
L_migonei,-67.76905,10.460094
L_migonei,-68.628216,9.760554
L_migonei,-66.903606,10.480594
L_migonei,-66.386698,9.867744
L_migonei,-71.421494,8.49673
L_migonei,-71.759283,8.327933
L_migonei,-71.242874,8.54934
L_migonei,-66.562575,10.490221
L_migonei,-63.918683,10.25062
L_migonei,-68.74531,10.340191
L_longipalpis,-58.86643,-27.45946
L_longipalpis,-57.729139,-25.273056
L_longipalpis,-55.803056,-27.461667
L_longipalpis,-55.94539,-27.383541
L_longipalpis,-63.655278,-22.470556
L_longipalpis,-67.55629,-16.37418
L_longipalpis,-67.7476,-16.218
L_longipalpis,-59.7544,-18.33299
